Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
hadoop,org.apache.hadoop.fs,TestSymlinkLocalFSFileSystem,testCreateFileViaDanglingLinkParent,Magic Number,The method contains a magic number: 1000,48
hadoop,org.apache.hadoop.fs,TestSymlinkLocalFSFileSystem,testCreateFileDirExistingLink,Magic Number,The method contains a magic number: 1000,54
hadoop,org.apache.hadoop.fs,TestSymlinkLocalFSFileSystem,testAccessFileViaInterSymlinkAbsTarget,Magic Number,The method contains a magic number: 1000,60
hadoop,org.apache.hadoop.fs,TestSymlinkLocalFSFileSystem,testRenameSymlinkToItself,Long Statement,The length of the statement "assertTrue(unwrapException(e) instanceof FileAlreadyExistsException || unwrapException(e) instanceof FileNotFoundException);" is 124.,71
hadoop,org.apache.hadoop.fs,TestSymlinkLocalFSFileSystem,testRenameSymlinkToItself,Magic Number,The method contains a magic number: 10000,71
hadoop,org.apache.hadoop.fs,TestDFVariations,testMountAndFileSystem,Magic Number,The method contains a magic number: 5000,50
hadoop,org.apache.hadoop.fs,TestDFVariations,testMountAndFileSystem,Magic Number,The method contains a magic number: 2,50
hadoop,org.apache.hadoop.fs,TestDFVariations,testMountAndFileSystem,Magic Number,The method contains a magic number: 2,50
hadoop,org.apache.hadoop.fs,TestDFVariations,testDFInvalidPath,Magic Number,The method contains a magic number: 5000,65
hadoop,org.apache.hadoop.fs,TestDFVariations,testDFInvalidPath,Magic Number,The method contains a magic number: 0xDEADBEEFl,65
hadoop,org.apache.hadoop.fs,TestDFVariations,testDFInvalidPath,Magic Number,The method contains a magic number: 64,65
hadoop,org.apache.hadoop.fs,TestDFVariations,testDFMalformedOutput,Long Statement,The length of the statement "BufferedReader reader=new BufferedReader(new StringReader("Filesystem 1K-blocks Used Available Use% Mounted on\n" + "/dev/sda5 19222656 10597036 7649060 59% /"));" is 162.,88
hadoop,org.apache.hadoop.fs,TestDFVariations,testDFMalformedOutput,Long Statement,The length of the statement "reader=new BufferedReader(new StringReader("Filesystem 1K-blocks Used Available Use% Mounted on\n" + " 19222656 10597036 7649060 59% /"));" is 138.,88
hadoop,org.apache.hadoop.fs,TestDFVariations,testDFMalformedOutput,Magic Number,The method contains a magic number: 5000,88
hadoop,org.apache.hadoop.fs,TestDFVariations,testGetMountCurrentDirectory,Magic Number,The method contains a magic number: 5000,134
hadoop,org.apache.hadoop.fs,TestCommandFormat,testNoArgs,Magic Number,The method contains a magic number: 2,51
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOneArg,Magic Number,The method contains a magic number: 2,59
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOneArg,Magic Number,The method contains a magic number: 2,59
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOneArg,Magic Number,The method contains a magic number: 3,59
hadoop,org.apache.hadoop.fs,TestCommandFormat,testTwoArgs,Magic Number,The method contains a magic number: 2,71
hadoop,org.apache.hadoop.fs,TestCommandFormat,testTwoArgs,Magic Number,The method contains a magic number: 2,71
hadoop,org.apache.hadoop.fs,TestCommandFormat,testTwoArgs,Magic Number,The method contains a magic number: 2,71
hadoop,org.apache.hadoop.fs,TestCommandFormat,testTwoArgs,Magic Number,The method contains a magic number: 2,71
hadoop,org.apache.hadoop.fs,TestCommandFormat,testTwoArgs,Magic Number,The method contains a magic number: 3,71
hadoop,org.apache.hadoop.fs,TestCommandFormat,testTwoArgs,Magic Number,The method contains a magic number: 3,71
hadoop,org.apache.hadoop.fs,TestCommandFormat,testTwoArgs,Magic Number,The method contains a magic number: 3,71
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOptArg,Magic Number,The method contains a magic number: 2,105
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOptArg,Magic Number,The method contains a magic number: 2,105
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOptArg,Magic Number,The method contains a magic number: 2,105
hadoop,org.apache.hadoop.fs,TestCommandFormat,testArgOpt,Magic Number,The method contains a magic number: 2,119
hadoop,org.apache.hadoop.fs,TestCommandFormat,testArgOpt,Magic Number,The method contains a magic number: 2,119
hadoop,org.apache.hadoop.fs,TestCommandFormat,testArgOpt,Magic Number,The method contains a magic number: 2,119
hadoop,org.apache.hadoop.fs,TestCommandFormat,testArgOpt,Magic Number,The method contains a magic number: 3,119
hadoop,org.apache.hadoop.fs,TestCommandFormat,testArgOpt,Magic Number,The method contains a magic number: 4,119
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOptStopOptArg,Magic Number,The method contains a magic number: 2,130
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOptStopOptArg,Magic Number,The method contains a magic number: 2,130
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOptStopOptArg,Magic Number,The method contains a magic number: 3,130
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOptStopOptArg,Magic Number,The method contains a magic number: 4,130
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOptDashArg,Magic Number,The method contains a magic number: 2,142
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOptDashArg,Magic Number,The method contains a magic number: 2,142
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOptDashArg,Magic Number,The method contains a magic number: 3,142
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOptDashArg,Magic Number,The method contains a magic number: 4,142
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOldArgsWithIndex,Magic Number,The method contains a magic number: 9,155
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOldArgsWithIndex,Magic Number,The method contains a magic number: 9,155
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOldArgsWithIndex,Magic Number,The method contains a magic number: 9,155
hadoop,org.apache.hadoop.fs,TestCommandFormat,testOldArgsWithIndex,Magic Number,The method contains a magic number: 2,155
hadoop,org.apache.hadoop.fs,FileSystemTestHelper,FileSystemTestHelper,Magic Number,The method contains a magic number: 10,45
hadoop,org.apache.hadoop.fs,FileSystemTestHelper,getFileData,Magic Number,The method contains a magic number: 10,68
hadoop,org.apache.hadoop.fs,FileSystemTestHelper,getDefaultWorkingDirectory,Long Statement,The length of the statement "return getTestRootPath(fSys`"/user/" + System.getProperty("user.name")).makeQualified(fSys.getUri()`fSys.getWorkingDirectory());" is 128.,118
hadoop,org.apache.hadoop.fs,FileSystemTestHelper,createFile,Long Parameter List,The method has 6 parameters. ,128
hadoop,org.apache.hadoop.fs,FileSystemTestHelper,createFile,Magic Number,The method contains a magic number: 4096,128
hadoop,org.apache.hadoop.fs,FileSystemTestHelper,createFile,Long Parameter List,The method has 5 parameters. ,140
hadoop,org.apache.hadoop.fs,FileSystemTestHelper,writeFile,Magic Number,The method contains a magic number: 0xDEADBEEFL,179
hadoop,org.apache.hadoop.fs,TrashPolicyDefault,initialize,Long Statement,The length of the statement "this.emptierInterval=(long)(conf.getFloat(FS_TRASH_CHECKPOINT_INTERVAL_KEY`FS_TRASH_CHECKPOINT_INTERVAL_DEFAULT) * MSECS_PER_MINUTE);" is 133.,80
hadoop,org.apache.hadoop.fs,TrashPolicyDefault,initialize,Long Statement,The length of the statement "LOG.info("Namenode trash configuration: Deletion interval = " + (this.deletionInterval / MSECS_PER_MINUTE) + " minutes` Emptier interval = "+ (this.emptierInterval / MSECS_PER_MINUTE)+ " minutes.");" is 198.,80
hadoop,org.apache.hadoop.fs,TrashPolicyDefault,moveToTrash,Complex Method,Cyclomatic complexity of the method is 10,106
hadoop,org.apache.hadoop.fs,TrashPolicyDefault,moveToTrash,Magic Number,The method contains a magic number: 2,106
hadoop,org.apache.hadoop.fs,TrashPolicyDefault,createCheckpoint,Magic Number,The method contains a magic number: 1000,164
hadoop,org.apache.hadoop.fs,ContentSummary,ContentSummary,Long Parameter List,The method has 6 parameters. ,48
hadoop,org.apache.hadoop.fs,FSInputChecker,FSInputChecker,Long Parameter List,The method has 6 parameters. ,76
hadoop,org.apache.hadoop.fs,FSInputChecker,readChunk,Long Parameter List,The method has 5 parameters. ,90
hadoop,org.apache.hadoop.fs,FSInputChecker,read,Magic Number,The method contains a magic number: 0xff,135
hadoop,org.apache.hadoop.fs,FSInputChecker,verifySums,Long Statement,The length of the statement "throw new ChecksumException("Checksum error: " + file + " at "+ errPos+ " exp: "+ expected+ " got: "+ calculated`errPos);" is 121.,306
hadoop,org.apache.hadoop.fs,FSInputChecker,checksum2long,Magic Number,The method contains a magic number: 0xffL,331
hadoop,org.apache.hadoop.fs,FSInputChecker,checksum2long,Magic Number,The method contains a magic number: 8,331
hadoop,org.apache.hadoop.fs,FileStatus,FileStatus,Long Parameter List,The method has 6 parameters. ,51
hadoop,org.apache.hadoop.fs,FileStatus,FileStatus,Long Parameter List,The method has 10 parameters. ,58
hadoop,org.apache.hadoop.fs,FileStatus,FileStatus,Long Parameter List,The method has 11 parameters. ,70
hadoop,org.apache.hadoop.fs,LocalFileSystem,reportChecksumFailure,Long Parameter List,The method has 5 parameters. ,91
hadoop,org.apache.hadoop.fs,RawLocalFileSystem,create,Long Parameter List,The method has 6 parameters. ,248
hadoop,org.apache.hadoop.fs,RawLocalFileSystem,create,Long Parameter List,The method has 7 parameters. ,255
hadoop,org.apache.hadoop.fs,RawLocalFileSystem,createNonRecursive,Long Parameter List,The method has 7 parameters. ,269
hadoop,org.apache.hadoop.fs,RawLocalFileSystem,create,Long Parameter List,The method has 7 parameters. ,281
hadoop,org.apache.hadoop.fs,RawLocalFileSystem,createNonRecursive,Long Parameter List,The method has 7 parameters. ,292
hadoop,org.apache.hadoop.fs,RawLocalFileSystem,delete,Complex Conditional,The conditional expression !recursive && f.isDirectory() && (FileUtil.listFiles(f).length != 0) is complex.,337
hadoop,org.apache.hadoop.fs,RawLocalFileSystem,listStatus,Empty catch clause,The method has an empty catch block.,356
hadoop,org.apache.hadoop.fs,RawLocalFileSystem,mkdirs,Complex Conditional,The conditional expression parent2f != null && parent2f.exists() && !parent2f.isDirectory() is complex.,401
hadoop,org.apache.hadoop.fs,RawLocalFileSystem,getStatus,Long Statement,The length of the statement "return new FsStatus(partition.getTotalSpace()`partition.getTotalSpace() - partition.getFreeSpace()`partition.getFreeSpace());" is 125.,466
hadoop,org.apache.hadoop.fs,RawLocalFileSystem,deprecatedGetFileLinkStatusInternal,Long Statement,The length of the statement "return new FileStatus(fs.getLen()`false`fs.getReplication()`fs.getBlockSize()`fs.getModificationTime()`fs.getAccessTime()`fs.getPermission()`fs.getOwner()`fs.getGroup()`new Path(target)`f);" is 189.,730
hadoop,org.apache.hadoop.fs,DU,DU,Long Statement,The length of the statement "this(path`conf.getLong(CommonConfigurationKeys.FS_DU_INTERVAL_KEY`CommonConfigurationKeys.FS_DU_INTERVAL_DEFAULT)`initialUsed);" is 127.,86
hadoop,org.apache.hadoop.fs,DU,parseExecResult,Magic Number,The method contains a magic number: 1024,229
hadoop,org.apache.hadoop.fs,FileSystem,initialize,Long Statement,The length of the statement "resolveSymlinks=conf.getBoolean(CommonConfigurationKeys.FS_CLIENT_RESOLVE_REMOTE_SYMLINKS_KEY`CommonConfigurationKeys.FS_CLIENT_RESOLVE_REMOTE_SYMLINKS_DEFAULT);" is 161.,195
hadoop,org.apache.hadoop.fs,FileSystem,getScheme,Long Statement,The length of the statement "throw new UnsupportedOperationException("Not implemented by the " + getClass().getSimpleName() + " FileSystem implementation");" is 127.,207
hadoop,org.apache.hadoop.fs,FileSystem,canonicalizeUri,Long Statement,The length of the statement "uri=new URI(uri.getScheme()`uri.getUserInfo()`uri.getHost()`getDefaultPort()`uri.getPath()`uri.getQuery()`uri.getFragment());" is 125.,234
hadoop,org.apache.hadoop.fs,FileSystem,checkPath,Complex Conditional,The conditional expression thisAuthority == thatAuthority || (thisAuthority != null && thisAuthority.equalsIgnoreCase(thatAuthority)) is complex.,610
hadoop,org.apache.hadoop.fs,FileSystem,getServerDefaults,Long Statement,The length of the statement "return new FsServerDefaults(getDefaultBlockSize()`conf.getInt("io.bytes.per.checksum"`512)`64 * 1024`getDefaultReplication()`conf.getInt("io.file.buffer.size"`4096)`false`CommonConfigurationKeysPublic.FS_TRASH_INTERVAL_DEFAULT`DataChecksum.Type.CRC32);" is 252.,707
hadoop,org.apache.hadoop.fs,FileSystem,getServerDefaults,Magic Number,The method contains a magic number: 512,707
hadoop,org.apache.hadoop.fs,FileSystem,getServerDefaults,Magic Number,The method contains a magic number: 64,707
hadoop,org.apache.hadoop.fs,FileSystem,getServerDefaults,Magic Number,The method contains a magic number: 1024,707
hadoop,org.apache.hadoop.fs,FileSystem,getServerDefaults,Magic Number,The method contains a magic number: 4096,707
hadoop,org.apache.hadoop.fs,FileSystem,open,Magic Number,The method contains a magic number: 4096,760
hadoop,org.apache.hadoop.fs,FileSystem,create,Magic Number,The method contains a magic number: 4096,777
hadoop,org.apache.hadoop.fs,FileSystem,create,Long Statement,The length of the statement "return create(f`true`getConf().getInt("io.file.buffer.size"`4096)`getDefaultReplication(f)`getDefaultBlockSize(f)`progress);" is 124.,791
hadoop,org.apache.hadoop.fs,FileSystem,create,Magic Number,The method contains a magic number: 4096,791
hadoop,org.apache.hadoop.fs,FileSystem,create,Magic Number,The method contains a magic number: 4096,806
hadoop,org.apache.hadoop.fs,FileSystem,create,Long Statement,The length of the statement "return create(f`true`getConf().getInt(CommonConfigurationKeysPublic.IO_FILE_BUFFER_SIZE_KEY`CommonConfigurationKeysPublic.IO_FILE_BUFFER_SIZE_DEFAULT)`replication`getDefaultBlockSize(f)`progress);" is 196.,820
hadoop,org.apache.hadoop.fs,FileSystem,create,Long Parameter List,The method has 5 parameters. ,874
hadoop,org.apache.hadoop.fs,FileSystem,create,Long Parameter List,The method has 6 parameters. ,891
hadoop,org.apache.hadoop.fs,FileSystem,create,Long Statement,The length of the statement "return this.create(f`FsPermission.getFileDefault().applyUMask(FsPermission.getUMask(getConf()))`overwrite`bufferSize`replication`blockSize`progress);" is 149.,891
hadoop,org.apache.hadoop.fs,FileSystem,create,Long Parameter List,The method has 7 parameters. ,912
hadoop,org.apache.hadoop.fs,FileSystem,create,Long Parameter List,The method has 7 parameters. ,934
hadoop,org.apache.hadoop.fs,FileSystem,create,Long Parameter List,The method has 8 parameters. ,958
hadoop,org.apache.hadoop.fs,FileSystem,primitiveCreate,Long Parameter List,The method has 8 parameters. ,995
hadoop,org.apache.hadoop.fs,FileSystem,createNonRecursive,Long Parameter List,The method has 6 parameters. ,1067
hadoop,org.apache.hadoop.fs,FileSystem,createNonRecursive,Long Parameter List,The method has 7 parameters. ,1091
hadoop,org.apache.hadoop.fs,FileSystem,createNonRecursive,Long Statement,The length of the statement "return createNonRecursive(f`permission`overwrite ? EnumSet.of(CreateFlag.CREATE`CreateFlag.OVERWRITE) : EnumSet.of(CreateFlag.CREATE)`bufferSize`replication`blockSize`progress);" is 177.,1091
hadoop,org.apache.hadoop.fs,FileSystem,createNonRecursive,Long Parameter List,The method has 7 parameters. ,1117
hadoop,org.apache.hadoop.fs,FileSystem,createNewFile,Magic Number,The method contains a magic number: 4096,1140
hadoop,org.apache.hadoop.fs,FileSystem,append,Magic Number,The method contains a magic number: 4096,1155
hadoop,org.apache.hadoop.fs,FileSystem,concat,Long Statement,The length of the statement "throw new UnsupportedOperationException("Not implemented by the " + getClass().getSimpleName() + " FileSystem implementation");" is 127.,1185
hadoop,org.apache.hadoop.fs,FileSystem,rename,Complex Method,Cyclomatic complexity of the method is 13,1233
hadoop,org.apache.hadoop.fs,FileSystem,getContentSummary,Magic Number,The method contains a magic number: 2,1438
hadoop,org.apache.hadoop.fs,FileSystem,getContentSummary,Magic Number,The method contains a magic number: 2,1438
hadoop,org.apache.hadoop.fs,FileSystem,listFiles,Long Statement,The length of the statement "* Process the input stat. If it is a file` return the file stat. If it is a directory` traverse the directory if recursive is true; ignore it if recursive is false." is 164.,1702
hadoop,org.apache.hadoop.fs,FileSystem,getDefaultBlockSize,Magic Number,The method contains a magic number: 32,2029
hadoop,org.apache.hadoop.fs,FileSystem,getDefaultBlockSize,Magic Number,The method contains a magic number: 1024,2029
hadoop,org.apache.hadoop.fs,FileSystem,getDefaultBlockSize,Magic Number,The method contains a magic number: 1024,2029
